tenure,MonthlyCharges,TotalCharges,avg_monthly_charges,charges_tenure_ratio,num_services,has_streaming,has_security_support,contract_risk,payment_risk,is_new_customer,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
3,69.95,220.45,73.48333333333333,0.939136272096666,5,1,0,2,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
48,24.35,1133.7,23.618750000000002,0.989083523736989,2,0,0,2,1,0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
66,29.45,1983.15,30.047727272727276,0.948539638386648,2,0,1,2,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
68,84.4,5746.75,84.51102941176471,0.9870071800163378,5,0,1,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0
17,45.05,770.6,45.32941176470588,0.9723844591163027,2,0,0,3,3,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
7,20.65,134.05,19.150000000000002,1.0248138957816375,1,0,0,2,2,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
72,87.1,6230.1,86.52916666666667,0.995096872471081,9,1,1,1,1,0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
29,19.85,573.05,19.760344827586206,0.9561498214434019,1,0,0,3,2,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
37,90.35,3419.3,92.41351351351352,0.9672048143968983,5,1,1,3,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0
34,109.8,3587.25,105.50735294117646,1.0309147393855713,8,1,1,3,2,0,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,1
42,84.65,3541.35,84.31785714285714,0.9921721294319563,4,1,0,3,3,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
59,65.5,3801.3,64.42881355932204,1.0010879983420977,6,0,1,2,2,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
11,79.5,868.5,78.95454545454545,0.9943149516770893,3,1,0,3,1,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
60,80.95,4859.1,80.985,0.9873757394645363,4,0,1,3,3,0,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
27,56.15,1439.35,53.30925925925926,1.0338936815903434,4,0,1,3,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
1,85.8,85.8,85.8,0.988479262672811,4,1,0,3,2,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
1,79.1,79.1,79.1,0.9875156054931336,3,1,0,3,3,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
17,34.4,592.75,34.86764705882353,0.9590815908159082,3,0,1,3,2,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
58,20.75,1185.95,20.44741379310345,0.967482615860766,1,0,0,1,2,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,18.8,18.8,18.8,0.9494949494949495,1,0,0,2,2,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
3,44.3,134.5,44.833333333333336,0.9665454545454545,2,0,0,3,2,1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
53,90.8,4921.2,92.85283018867923,0.9674721563266455,6,0,1,3,3,0,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
35,25.6,901.25,25.75,0.9570093457943926,2,0,0,3,3,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
50,105.95,5341.8,106.836,0.9825104788753293,7,1,1,3,1,0,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,1
68,70.8,4859.95,71.46985294117647,0.9769579642650594,6,1,1,1,1,0,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0
47,25.4,1139.2,24.238297872340425,1.0064070139942674,2,0,0,3,3,0,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
65,108.8,7082.45,108.96076923076923,0.9894437876445445,7,1,1,3,1,0,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
5,69.75,324.6,64.92,1.0581007281553398,2,0,0,3,3,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
51,94.65,4812.75,94.36764705882354,0.9924749421742483,5,1,0,3,3,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
46,96.05,4399.5,95.6413043478261,0.9938814531548756,5,1,0,3,1,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
9,76.85,663.55,73.72777777777777,1.0283993755111145,3,0,0,3,3,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
8,20.25,174.65,21.83125,0.8869422392554065,1,0,0,1,2,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
14,24.8,321.7,22.978571428571428,1.0342567768841229,2,0,0,2,1,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
45,115.65,5125.5,113.9,1.0065274151436032,9,1,1,3,3,0,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
8,74.6,548.9,68.6125,1.0716466151912372,3,0,0,3,1,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
1,50.15,50.15,50.15,0.9804496578690127,3,0,0,3,2,1,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
66,103.15,7031.3,106.53484848484848,0.9592239302269878,7,1,1,2,1,0,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
72,72.1,5016.65,69.67569444444445,1.020152692757411,7,0,1,1,1,0,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
41,113.6,4594.95,112.07195121951219,1.0046700244825764,9,1,1,3,1,0,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
23,25.1,611.45,26.584782608695654,0.9099219796674285,2,0,0,1,2,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
29,78.9,2384.15,82.21206896551725,0.9481797650373992,3,1,0,3,3,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
4,80.15,319.85,79.9625,0.9899644897329011,4,0,1,3,3,1,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
6,25.4,153.3,25.55,0.9566854990583803,2,0,0,1,2,1,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
67,105.4,7035.6,105.0089552238806,0.9942556247008137,8,1,1,2,1,0,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0
7,45.75,344.2,49.17142857142857,0.911873576309795,2,0,0,3,2,0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
56,24.45,1431.65,25.56517857142857,0.9203777770308876,2,0,0,2,2,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
72,25.0,1849.2,25.683333333333334,0.9369144284821986,2,0,0,1,1,0,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
72,85.25,6083.1,84.48750000000001,0.9972218160549786,8,1,1,1,3,0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0
23,19.6,426.65,18.55,1.0025575447570332,1,0,0,1,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
35,50.15,1655.35,47.29571428571428,1.0383944153577662,3,0,0,3,2,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
27,70.55,1943.9,71.9962962962963,0.966487391547009,2,0,0,3,3,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
26,60.05,1616.15,62.159615384615385,0.9507657643942392,5,0,1,3,3,0,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
12,26.4,314.95,26.245833333333334,0.9689554977825355,2,0,0,2,2,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
40,20.15,804.85,20.12125,0.954015505711073,1,0,0,1,2,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
7,58.85,465.7,66.52857142857142,0.8714829701713561,6,1,1,3,2,0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
70,97.55,6669.05,95.27214285714285,1.0132733842307151,6,1,1,3,1,0,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
60,19.65,1161.75,19.3625,0.9650092081031306,1,0,0,1,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
39,25.25,947.75,24.30128205128205,0.9979731441601216,1,0,0,2,1,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
72,114.45,8375.05,116.32013888888888,0.9755358379552627,9,1,1,1,1,0,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,34.7,34.7,34.7,0.9719887955182073,2,1,0,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
54,70.7,3770.0,69.81481481481481,0.9983786610878662,6,1,1,2,3,0,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,0
3,85.3,264.8,88.26666666666667,0.955563853622106,4,1,0,3,3,1,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
63,75.55,4707.85,74.72777777777779,0.9976524099479127,7,1,1,1,1,0,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
71,84.8,6152.4,86.65352112676055,0.9674454478259473,5,0,1,1,3,0,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,0
